69	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1	0	0	1
70	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	1	0	1
71	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	0
72	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0
71	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0
70	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	1
75	0	0	0	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1
76	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	1	0	0
77	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1
78	1	1	0	0	0	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	1
79	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0
80	0	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	1
81	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0
82	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	0	0
81	1	0	1	0	1	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	1	1	1
80	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0
85	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0
86	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0
87	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
88	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
89	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	0
90	1	1	1	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1
91	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1	0	1
92	0	1	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	1	0	0
91	1	1	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1
90	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	1	0	0	0	1
95	1	0	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1
96	0	1	0	1	0	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0
97	1	0	0	1	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0
98	1	0	1	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1
99	0	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0
100	0	1	0	1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1
